-0.100518414932 -0.219849208165 -1
-0.493792354186 -0.88269736123 -1
-0.414285787952 -0.251423385886 -1
-0.882190765591 0.170562971313 -1
0.093800579623 -0.879163312271 -1
0.544251811443 -0.863569918411 -1
0.252019593812 -0.557659778765 -1
-0.608440500667 -0.156147495328 -1
-0.0487531982298 -0.511275175655 -1
-0.351641840648 -0.14870122414 -1
-0.465352017441 -0.619148215864 -1
-0.857429615874 -0.15058674162 -1
-0.376572783068 -0.658909969185 -1
-0.448649531665 -0.420631374823 -1
-0.472889074124 -0.766001573417 -1
-0.314209151666 -0.557226417995 -1
-0.480154386995 -0.0395238053514 -1
-0.0358240465102 -0.623261317984 -1
-0.29287169249 -0.286445827066 -1
0.302594476944 -0.8707750538 -1
0.0554696145487 -0.959780384019 -1
-0.922154113026 -0.699682524645 -1
-0.159193093606 -0.8028540964 -1
-0.0862091639404 -0.618079536254 -1
-0.919994141741 -0.145236065185 -1
0.506121593018 -0.994493008298 -1
-0.293651802891 -0.0197538624744 -1
0.261373824087 -0.587512833192 -1
-0.480110872231 0.102407167801 -1
-0.686229372155 0.111707904721 -1
-0.655060174022 -0.22546854126 -1
-0.629060960311 0.225397357978 -1
-0.91653185616 0.509758912515 -1
-0.954476072117 -0.628232846279 -1
-0.143205338424 -0.132353118327 -1
-0.655494239888 -0.365992076153 -1
-0.442313810287 -0.166396865157 -1
-0.860633734673 0.178535541146 -1
-0.951471080771 0.461684229309 -1
-0.451075802073 0.0946502036287 -1
-0.911320969157 0.517597378968 -1
-0.0853769235522 -0.835570324491 -1
-0.0560682358736 -0.297634394156 -1
-0.985893436882 -0.379994880847 -1
-0.82959374894 0.356824826917 -1
-0.575078477599 -0.642295795196 -1
0.352543545823 -0.815524963234 -1
-0.953379349243 -0.392842757389 -1
-0.145406952949 -0.140657736293 -1
0.462434975704 -0.814609925003 -1
-0.806661580421 0.00508916423718 -1
0.0335132760959 -0.814389407118 -1
-0.451177787238 -0.499115922748 -1
0.0190952554058 -0.594040704894 -1
-0.959595258623 0.304989739779 -1
-0.0955187531941 -0.296054405161 -1
-0.3155789704 -0.718194685281 -1
-0.72504381436 -0.789475421552 -1
-0.537988820905 -0.0128421358528 -1
-0.80874497387 0.496389942136 -1
0.229140280031 -0.885580278237 -1
-0.51148901286 -0.313261705625 -1
-0.314900267512 -0.362823045989 -1
-0.402699614705 -0.59703666135 -1
-0.535785382834 -0.879052977756 -1
-0.750515007686 0.443688670453 -1
-0.728422144088 -0.243757455833 -1
-0.518862913775 -0.603185709267 -1
0.023788062689 -0.988232575594 -1
-0.289718679557 -0.969430126051 -1
-0.492736712309 -0.0594492229294 -1
-0.868684870371 -0.0506489775472 -1
