-0.222981409034 -0.597830264598 -1 -1
-0.579583595517 -0.823766289134 -1 -1
-0.125424599447 -0.645634980595 -1 -1
0.643234701394 -0.910400537103 -1 -1
0.264288237891 -0.998170566635 -1 -1
0.645226910488 -0.893448552368 -1 -1
0.971581357401 -0.819396548412 -1 -1
-0.518234442478 -0.765249861808 -1 -1
0.226261865256 -0.845412633553 -1 -1
0.816748101065 -0.428503462645 -1 -1
0.371354119006 -0.692860856607 -1 -1
0.0834967880076 -0.895575601119 -1 -1
-0.102923776608 -0.934367592082 -1 -1
0.5671049517 -0.446351536771 -1 -1
0.521370593165 -0.396372292859 -1 -1
0.453906582383 -0.50604508279 -1 -1
-0.337520335225 -0.852500096788 -1 -1
0.507081263886 -0.846767255205 -1 -1
0.477709580894 -0.480210441364 -1 -1
0.178190142838 -0.940303971543 -1 -1
0.988027148785 -0.726641811636 -1 -1
0.288390659351 -0.883283938182 -1 -1
-0.0982303615758 -0.584531813273 -1 -1
0.710982715497 -0.332446242821 -1 -1
0.792194845024 -0.893276664983 -1 -1
0.666440121134 -0.650946608498 -1 -1
0.0786103075622 -0.455704801064 -1 -1
-0.17382420909 -0.760129188713 -1 -1
-0.612142375954 -0.889857025618 -1 -1
0.593684225694 -0.673912803337 -1 -1
0.0400884071192 -0.975121236673 -1 -1
0.851248810124 -0.982066026446 -1 -1
0.134629585982 -0.659061041338 -1 -1
0.960110043796 -0.377936490184 -1 -1
0.238158762798 -0.747699969239 -1 -1
0.473759306373 -0.61935483323 -1 -1
-0.0526794920119 -0.864655035492 -1 -1
0.860697464479 -0.579938193251 -1 -1
0.31764176276 -0.722012470397 -1 -1
0.504972728391 -0.96193203517 -1 -1
0.496261382185 -0.864272052725 -1 -1
0.927867007445 -0.900868422749 -1 -1
-0.807825750728 -0.978695380213 -1 -1
-0.971820145548 -0.968807778577 -1 -1
-0.118795422038 -0.581739979823 -1 -1
-0.686379325841 -0.914956106198 -1 -1
0.700662811278 -0.837354244566 -1 -1
0.131249233181 -0.734647233518 -1 -1
0.0702770627711 -0.682670683596 -1 -1
0.655369535689 -0.7939391603 -1 -1
0.455736207244 -0.410888481297 -1 -1
0.699708359561 -0.493397652772 -1 -1
0.923727560712 -0.857163371603 -1 -1
0.151614132418 -0.601899063389 -1 -1
-0.450800195037 -0.813941498257 -1 -1
0.754520805143 -0.635237758785 -1 -1
0.304397833762 -0.492603751175 -1 -1
0.838450873088 -0.419705168888 -1 -1
-0.366064598536 -0.686244384929 -1 -1
0.1044736631 -0.438868860843 -1 -1
0.0392535574166 -0.965641099411 -1 -1
-0.260851464248 -0.567007249027 -1 -1
0.958548708749 -0.208020389267 -1 -1
0.247259331688 -0.75518415302 -1 -1
-0.0105802320414 -0.659851872956 -1 -1
-0.370704996282 -0.580318631088 -1 -1
-0.821610349578 -0.739143122055 -1 -1
-0.177522960925 -0.641120504884 -1 -1
0.78918893312 -0.453809214717 -1 -1
-0.848587904376 -0.924013305932 -1 -1
-0.0854530761458 -0.901373072121 -1 -1
0.0185375270918 -0.713559698866 -1 -1
0.260807869464 -0.495601708763 -1 -1
0.295297627708 -0.960098079778 -1 -1
-0.0848559437106 -0.830935418107 -1 -1
0.570172714098 -0.796230027683 -1 -1
0.120028407366 -0.525993408985 -1 -1
0.586860897339 -0.701179849309 -1 -1
-0.529464477744 -0.773175036632 -1 -1
-0.666434848411 -0.826921151496 -1 -1
