0.212789634003 -0.201681449923 -1 1
0.578610213085 0.525817420261 -1 1
0.918874510902 0.456764565897 -1 1
0.970652600695 -0.0257359000471 -1 1
0.121250853888 -0.411583165707 -1 1
0.613169478043 -0.233077303303 -1 1
0.102777938548 -0.411763474496 -1 1
0.793617934451 -0.220557416692 -1 1
-0.980970438907 -0.657523574374 -1 1
0.490207049824 -0.216901229601 -1 1
0.445336271764 -0.266728134688 -1 1
0.609444886706 -0.277214743577 -1 1
0.972215287202 -0.180818160276 -1 1
-0.0743010998385 -0.406853206955 -1 1
-0.615254687502 -0.605755787958 -1 1
-0.602255390725 -0.632698739136 -1 1
-0.596719508189 -0.525027559705 -1 1
-0.924538028564 -0.62685437744 -1 1
0.642261028595 -0.137619187987 -1 1
-0.99823053624 -0.563282053554 -1 1
0.151328834555 -0.37677775464 -1 1
0.59410964147 -0.267001176082 -1 1
-0.574262875791 -0.615213952577 -1 1
0.678939427774 -0.184469221581 -1 1
-0.972370423177 -0.739873657788 -1 1
0.0716554472186 -0.362913882485 -1 1
0.541202505181 -0.268159138578 -1 1
0.184768171493 -0.308189474526 -1 1
-0.838610347315 -0.70791113453 -1 1
-0.547990574852 -0.6122653227 -1 1
-0.860534819124 -0.695714651818 -1 1
0.653221237094 -0.254095221387 -1 1
0.0921267416128 -0.431973284567 -1 1
-0.51480064723 -0.584856991606 -1 1
0.7054486189 -0.185558800871 -1 1
0.815011492018 -0.161523934798 -1 1
-0.46553016583 -0.595347333127 -1 1
0.689572476454 -0.248824268358 -1 1
-0.831039465437 -0.670842399423 -1 1
-0.353775449038 -0.557237008294 -1 1
0.663459534661 -0.206951051783 -1 1
