-0.225373639368 -0.539528858418 1 -1
-0.150044402215 -0.595473491864 1 -1
0.859399001592 -0.281944934222 1 -1
-0.822728806668 -0.837777023405 1 -1
0.516683098073 -0.344112255635 1 -1
0.35697914277 -0.424361743166 1 -1
0.70546268335 -0.298215657485 1 -1
-0.711879491088 -0.753724648064 1 -1
0.185109869798 -0.480492190904 1 -1
0.82926481428 -0.247877286119 1 -1
-0.966309569569 -0.789705309249 1 -1
-0.329437847041 -0.56573352356 1 -1
-0.719836488941 -0.746647180702 1 -1
0.338460941443 -0.378441999147 1 -1
-0.894815655138 -0.755715818668 1 -1
-0.70829689891 -0.69942566239 1 -1
0.246671108766 -0.400111876295 1 -1
-0.0314356429824 -0.478869311046 1 -1
0.914915563284 -0.205446215822 1 -1
0.833238096061 -0.233430768677 1 -1
-0.480191964144 -0.687678835006 1 -1
-0.984445622429 -0.757576810451 1 -1
0.949863942147 -0.222031245916 1 -1
-0.955449475344 -0.853693100639 1 -1
-0.824798592147 -0.710515041721 1 -1
0.231787060768 -0.503606713656 1 -1
0.877054775755 -0.228131235917 1 -1
0.551406302547 -0.362229870868 1 -1
-0.585624813206 -0.672403932141 1 -1
0.0464209369183 -0.48349219846 1 -1
0.197933024449 -0.443487565856 1 -1
-0.707666444636 -0.706009992037 1 -1
0.857729785991 -0.234231860976 1 -1
-0.494524035755 -0.681088249131 1 -1
0.0866946936921 -0.449497008566 1 -1
-0.281009525964 -0.604239001546 1 -1
